"case","row_distance","reference_quantile"
300,3.75947947592603,0.583642317031609
301,9.22424917796035,0.58510624075093
302,5.43144306053537,0.58656940504478
303,2.53727666057341,0.588031815259447
304,3.3640027030705,0.589493476700914
305,0.654383328259309,0.590954394635313
306,1.62283593270321,0.592414574289372
307,3.4440772166452,0.59387402085085
308,2.19383459914311,0.595332739468976
309,1.69684715154515,0.596790735254871
310,1.00395444995153,0.598248013281969
311,1.47953587909861,0.599704578586437
312,0.470457994699208,0.601160436167577
313,3.32810537790169,0.602615590988237
314,1.49436312048962,0.604070047975202
315,0.819401644474045,0.605523812019589
316,0.634465281506938,0.606976887977236
317,2.71076244738331,0.608429280669079
318,3.16661342388682,0.60988099488153
319,3.07515690271854,0.611332035366851
320,3.6560653829667,0.612782406843514
321,1.20832396630761,0.614232113996566
322,2.54103211460619,0.615681161477985
323,1.34238953386938,0.61712955390703
324,8.68498551985296,0.618577295870586
325,4.29166242954066,0.620024391923507
326,5.10110848990501,0.621470846588956
327,2.96205313855669,0.622916664358732
328,1.22770610256696,0.624361849693602
329,14.8944857106867,0.625806407023623
330,1.17649296557875,0.627250340748463
331,3.2009304495453,0.628693655237714
332,3.6750479427183,0.630136354831207
333,5.31440610872973,0.631578443839313
334,4.44286946571782,0.633019926543252
335,1.52818583524212,0.634460807195386
336,2.94816779280232,0.635901090019521
337,6.10061070090545,0.637340779211191
338,1.86116188914773,0.638779878937952
339,3.36872219076918,0.640218393339659
340,0.967179592441909,0.641656326528752
341,1.8618498763093,0.643093682590529
342,1.47159039784592,0.64453046558342
343,3.34185395497072,0.645966679539258
344,2.30733024749357,0.64740232846354
345,1.84286214171839,0.648837416335696
346,0.458428882250495,0.650271947109343
347,1.29899458933496,0.651705924712543
348,8.36533275936897,0.653139353048059
349,4.24232785588803,0.654572235993597
350,3.41041057029734,0.656004577402059
351,2.08883938933149,0.657436381101786
352,5.01856916624844,0.658867650896793
353,2.93771771702205,0.660298390567013
354,5.20093158989757,0.661728603868526
355,1.08172946987199,0.663158294533795
356,2.94465513592497,0.664587466271892
357,2.33368317603723,0.666016122768723
358,0.275866221846132,0.667444267687254
359,11.5752877526801,0.668871904667729
360,1.10854535219271,0.670299037327889
361,0.883853161913656,0.671725669263186
362,5.29896852608282,0.673151804046998
363,2.71470954018188,0.674577445230835
364,0.507493892162131,0.676002596344547
365,5.3820855441311,0.677427260896534
366,4.16040415286713,0.678851442373941
367,3.13740428976402,0.680275144242863
368,2.68441342375594,0.68169836994854
369,3.38679552027912,0.683121122915555
370,8.73986196501406,0.684543406548024
371,0.550927808322118,0.685965224229788
372,3.66666755136018,0.687386579324601
373,2.39878915553226,0.688807475176318
374,8.81831121193041,0.690227915109075
375,2.69057468168722,0.691647902427476
376,1.3135135319999,0.693067440416769
377,2.09550363403754,0.694486532343023
378,3.10427293165792,0.695905181453309
379,3.50285670683467,0.697323390975867
380,0.894773996714613,0.698741164120282
381,1.40495622822366,0.700158504077651
382,2.68536614501322,0.701575414020752
383,2.20740777457708,0.702991897104209
384,3.07131527723391,0.704407956464659
385,1.55369594819509,0.705823595220907
386,3.94077474165511,0.707238816474094
387,7.81310812010449,0.708653623307848
388,2.6753960871052,0.710068018788449
389,21.3494226020345,0.711482005964974
390,2.47219463004815,0.712895587869459
391,3.11505795927381,0.714308767517043
392,1.39323622001148,0.715721547906124
393,0.298684935471156,0.717133932018501
394,3.04590412203412,0.718545922819525
395,2.09709073749479,0.719957523258243
396,0.641022342688289,0.721368736267536
397,3.26643809677227,0.722779564764268
398,5.32065858770305,0.724190011649422
399,1.91973289804966,0.725600079808237
400,1.10606469854153,0.727009772110348
401,0.90973883376223,0.728419091409921
402,0.767596625004328,0.729828040545784
403,1.54078146471025,0.731236622341563
404,2.76536162157675,0.732644839605811
405,1.16134783304442,0.734052695132138
406,2.7063120610339,0.735460191699342
407,1.49522966590008,0.736867332071528
408,3.9124093655414,0.738274118998244
409,2.57274950188403,0.739680555214597
410,3.23893932786304,0.741086643441379
411,3.16355857861371,0.74249238638519
412,2.70928267358935,0.743897786738553
413,2.35181387481342,0.745302847180041
